date,location,Visits/POI,Prop. devices completely at home,Time at home (mins),Median distance traveled (m)
2020-04-01,11223,4.68,0.5991,1286,1717
2020-04-01,11224,8.78,0.5393,1073,1637
2020-04-01,11225,4.4,0.5361,845,2171.5
2020-04-01,11226,5.11,0.5762,1013,2712
2020-04-01,11228,4.28,0.6509,1365,1807
2020-04-01,11229,4.31,0.5898,1297,2258
2020-04-01,11230,4.25,0.5858,1200.5,2316
2020-04-01,11231,2.68,0.5169,1038.5,3894
2020-04-01,11232,3.92,0.5759,984,2319
2020-04-01,11233,6.41,0.5394,933.5,2656.5
2020-04-01,11234,5.13,0.5766,1304,2453
2020-04-01,11235,6.06,0.5963,1295,1920.5
2020-04-01,11236,6.87,0.5731,1015.5,3023
2020-04-01,11237,3.31,0.4884,1017,2299.5
2020-04-01,11238,2.81,0.514,860,2730
2020-04-01,11239,25.01,0.5819,1003,1802.5
2020-04-01,11354,3.62,0.6202,1209.5,1723.5
2020-04-01,11355,4.03,0.6455,1086.5,1878
2020-04-01,11356,8.76,0.6186,1339.5,2481
2020-04-01,11357,4.05,0.5826,1374,2185
2020-04-01,11358,2.79,0.6021,1336,2517
2020-04-01,11359,17.4,0.5552,1318,3923
2020-04-01,11360,5.73,0.5551,1318,2301
2020-04-01,11361,2.76,0.5841,1336,2583.5
2020-04-01,11362,4.64,0.5439,1264.5,3223.5
2020-04-01,11363,1.88,0.5554,1351,3088
2020-04-01,11364,4.83,0.611,1362,2506
2020-04-01,11365,5.31,0.609,1295,2677.5
2020-04-01,11366,2.71,0.5853,1241.5,2808.5
2020-04-01,11367,4.45,0.5745,1081,2618
2020-04-01,11368,5.86,0.6509,1271,1453
2020-04-01,11369,5.4,0.62,1166,2273
2020-04-01,11370,8.78,0.608,1159,1571.5
2020-04-01,11372,3.33,0.6657,1269.5,1465.5
2020-04-01,11373,5.75,0.6588,1288,1513
2020-04-01,11374,5.52,0.6052,1245,1039
2020-04-01,11375,3.57,0.6002,1281.5,1028.5
2020-04-01,11377,4.18,0.6371,1244,1565
2020-04-01,11378,4.11,0.5768,1253,3030
2020-04-01,11379,6.56,0.5764,1262.5,1972
2020-04-01,11385,3.66,0.5803,1190.5,2397
2020-04-01,11411,4.04,0.5244,1044,3122
2020-04-01,11412,4.07,0.5527,1006,4000
2020-04-01,11413,5.95,0.5447,1053,3598
2020-04-01,11414,5.01,0.5733,1241,1987.5
2020-04-01,11415,4.09,0.5733,1082.5,2220.5
2020-04-01,11416,5.62,0.6761,1264.5,2207
2020-04-01,11417,4.14,0.6401,1319.5,2374.5
2020-04-01,11418,4.85,0.6006,1219.5,2220.5
2020-04-01,11419,4.84,0.6059,1210,2848
2020-04-01,11420,5.65,0.5608,1193.5,3352
2020-04-01,11421,4.2,0.6221,1264,2270
2020-04-01,11422,4.94,0.5497,1009,3781
2020-04-01,11423,5.13,0.6236,1259,3475.5
2020-04-01,11426,3.44,0.5476,1220,2587
2020-04-01,11427,6.37,0.6151,1188.5,4055
2020-04-01,11428,3.16,0.5948,1235,3769
2020-04-01,11429,3.42,0.5458,1145,4412
2020-04-01,11432,4.95,0.6662,1276.5,2809
2020-04-01,11433,7.15,0.6235,1109,3197
2020-04-01,11434,7.18,0.5513,1046,3598
2020-04-01,11435,5.74,0.6173,1179,2983
2020-04-01,11436,7.47,0.5576,1151,3656
2020-04-01,11691,7.36,0.5718,951,3274
2020-04-01,11692,7.79,0.5594,1017.5,4679.5
2020-04-01,11693,5.2,0.5631,1032,4916.5
2020-04-01,11694,4.03,0.5556,1333,1575
2020-04-01,11697,2.4,0.5714,1357.5,3962.5
2020-04-01,Bronx,7.01,0.5558,999,2106
2020-04-01,Brooklyn,4.49,0.5682,1065.5,2320
2020-04-01,Manhattan,2.78,0.4852,691,5902
2020-04-01,NYC,4.3,0.5641,1064,2517
2020-04-01,Queens,4.48,0.603,1193,2350
2020-04-01,Staten Island,5,0.5837,1322,2856
2020-04-02,10001,2.81,0.3744,176.5,13746.5
2020-04-02,10002,2.52,0.5385,904,2135
2020-04-02,10003,1.4,0.3233,18,42138
2020-04-02,10004,2.31,0.4902,602,11309
2020-04-02,10005,2.01,0.4132,153,37757
2020-04-02,10006,1.98,0.4444,122,12568
2020-04-02,10007,3.96,0.5955,201.5,15325
2020-04-02,10009,2.59,0.4809,522,10970
2020-04-02,10010,2.02,0.4117,227.5,25371
2020-04-02,10011,1.31,0.4337,224,37140
2020-04-02,10012,0.98,0.4068,209,39512
2020-04-02,10013,1.7,0.5847,346,18031
2020-04-02,10014,1.05,0.385,209,38601
2020-04-02,10016,2.37,0.4364,309,25408
2020-04-02,10017,1.71,0.4391,403,10584
2020-04-02,10018,1.79,0.5193,176.5,10547
2020-04-02,10019,2.09,0.4167,557.5,6843
2020-04-02,10020,1.85,0.4159,258.5,9757.5
2020-04-02,10021,1.88,0.3977,450,28366
2020-04-02,10022,1.35,0.4516,477,10508
2020-04-02,10023,2.11,0.4599,645.5,26663
2020-04-02,10024,1.74,0.3906,600,17043
2020-04-02,10025,2.95,0.4864,669,10453
2020-04-02,10026,4.93,0.4691,914,2028.5
2020-04-02,10027,4.38,0.5557,864,2187
2020-04-02,10028,1.71,0.4301,377,46585
2020-04-02,10029,5.82,0.5672,943,1949
2020-04-02,10030,4.94,0.5894,934,1824
2020-04-02,10031,3.72,0.578,964,3725
2020-04-02,10032,4.69,0.557,1059.5,2600.5
2020-04-02,10033,2.56,0.5848,1029.5,2637
2020-04-02,10034,3.67,0.5754,1055.5,1704
2020-04-02,10035,6.22,0.565,945,1582
2020-04-02,10036,1.69,0.5017,337,5038
2020-04-02,10037,6.94,0.5916,988,1708
2020-04-02,10038,2.6,0.5056,758,4859
2020-04-02,10039,8.22,0.5854,1023,2046
2020-04-02,10040,3.09,0.6137,1111,1669.5
2020-04-02,10044,10.78,0.5976,826,1759.5
2020-04-02,10065,2.31,0.3229,307,17159
2020-04-02,10069,3,0.4921,868.5,17730.5
2020-04-02,10075,1.85,0.428,489,54846.5
2020-04-02,10128,2.13,0.437,491,6321
2020-04-02,10280,2.83,0.5,1006.5,9826.5
2020-04-02,10282,3.23,0.3806,166,49491.5
2020-04-02,10301,3.72,0.5754,1253,2665
2020-04-02,10302,4.82,0.5878,1311,2916
2020-04-02,10303,6.12,0.5867,1217,4000.5
2020-04-02,10304,4.54,0.5787,1255.5,3075
2020-04-02,10305,4.55,0.5959,1303,3101
2020-04-02,10306,3.88,0.6056,1363,2516
2020-04-02,10307,5.43,0.6025,1386.5,2728.5
2020-04-02,10308,3.61,0.5841,1359.5,2789
2020-04-02,10309,5.78,0.612,1388.5,2844.5
2020-04-02,10310,3.49,0.5738,1307,2651
2020-04-02,10312,4.26,0.6056,1373,3100
2020-04-02,10314,5.05,0.6057,1336,2859
2020-04-02,10451,8.6,0.5622,978,1623
2020-04-02,10452,7.46,0.5748,1068,1777
2020-04-02,10453,6.73,0.5933,1032.5,1845.5
2020-04-02,10454,6.52,0.5139,940.5,1691
2020-04-02,10455,6.7,0.5466,987,1751
2020-04-02,10456,8.97,0.5586,965,1638
2020-04-02,10457,6.77,0.555,978.5,1643.5
2020-04-02,10458,4.63,0.5682,1032,1989
2020-04-02,10459,7.31,0.5613,1016,2670
2020-04-02,10460,9.92,0.5724,1039,2744
2020-04-02,10461,4.52,0.5767,1119,2520
2020-04-02,10462,4.73,0.6104,1138,2339
2020-04-02,10463,4.69,0.5609,1116,1731
2020-04-02,10464,4.21,0.5398,1079.5,3544.5
2020-04-02,10465,4.27,0.5405,1139.5,2549.5
2020-04-02,10466,5.52,0.5333,981,2795.5
2020-04-02,10467,6.9,0.5904,985,2419
2020-04-02,10468,5.72,0.5985,1060,1978
2020-04-02,10469,4.95,0.5428,1056,2438
2020-04-02,10470,4.75,0.5438,883,2831
2020-04-02,10471,3.95,0.5292,986,3522.5
2020-04-02,10472,6.85,0.613,1144.5,2040.5
2020-04-02,10473,7.29,0.5575,979,2736
2020-04-02,10474,6.55,0.4714,827,3024
2020-04-02,10475,5.62,0.5384,1113,2360.5
2020-04-02,11004,2.99,0.6073,1291.5,3300.5
2020-04-02,11005,17.2,0.6339,1367.5,1994.5
2020-04-02,11101,3.54,0.5999,957,2843
2020-04-02,11102,3.05,0.6038,1051.5,1424
2020-04-02,11103,2.13,0.598,1074,2028.5
2020-04-02,11104,2.7,0.6296,1191,3283
2020-04-02,11105,2.64,0.6129,1192,1961
2020-04-02,11106,3.2,0.6131,1020,2386
2020-04-02,11109,3.47,0.5787,308,2529
2020-04-02,11201,2.64,0.4805,723.5,9492.5
2020-04-02,11203,5.3,0.5375,968,2402
2020-04-02,11204,3.43,0.6318,1263,1859
2020-04-02,11205,3.05,0.4863,819.5,3202
2020-04-02,11206,5.71,0.5045,840,2723
2020-04-02,11207,6.26,0.5414,976.5,2429
2020-04-02,11208,6.03,0.5673,1095,2729.5
2020-04-02,11209,2.81,0.6216,1245.5,1740.5
2020-04-02,11210,4.84,0.5711,1054,2368
2020-04-02,11211,1.81,0.4758,788,3214
2020-04-02,11212,7.19,0.5598,1041.5,2117.5
2020-04-02,11213,4.52,0.5508,997,2476
2020-04-02,11214,4.68,0.6465,1317,2060
2020-04-02,11215,2.16,0.5037,1075.5,2911
2020-04-02,11216,3.28,0.5426,920,2665.5
2020-04-02,11217,2.83,0.5191,956.5,3806.5
2020-04-02,11218,3.18,0.6293,1168.5,1774.5
2020-04-02,11219,2.98,0.6425,1084,1763
2020-04-02,11220,3.43,0.6547,1112,1259.5
2020-04-02,11221,3.74,0.5277,927.5,2759
2020-04-02,11222,2.08,0.432,903,3089
2020-04-02,11223,4.01,0.6136,1290.5,1931
2020-04-02,11224,7.74,0.5658,1155,2068.5
2020-04-02,11225,3.94,0.5358,878.5,2323
2020-04-02,11226,4.71,0.5859,1001,2522
2020-04-02,11228,3.71,0.6646,1385.5,2084.5
2020-04-02,11229,3.97,0.5997,1259,2370
2020-04-02,11230,4.01,0.5832,1190,2179
2020-04-02,11231,2.03,0.5484,1089,3741
2020-04-02,11232,3.62,0.5746,921,2311
2020-04-02,11233,5.86,0.5422,930,2734.5
2020-04-02,11234,4.88,0.572,1264.5,2445
2020-04-02,11235,5.57,0.5974,1252.5,1729.5
2020-04-02,11236,6.3,0.5671,1055.5,2917
2020-04-02,11237,2.81,0.4692,1017.5,2463.5
2020-04-02,11238,2.39,0.5204,927,3568
2020-04-02,11239,25.4,0.5596,931,2568.5
2020-04-02,11354,3.2,0.6335,1194.5,1828.5
2020-04-02,11355,3.32,0.6649,1160,1343.5
2020-04-02,11356,8.52,0.6084,1346.5,2135
2020-04-02,11357,3.83,0.5897,1360,2270
2020-04-02,11358,2.68,0.5954,1348,2462
2020-04-02,11359,11.8,0.5387,1297,2978
2020-04-02,11360,5.08,0.5679,1286,2155
2020-04-02,11361,2.66,0.5776,1350,2614.5
2020-04-02,11362,4.02,0.559,1338.5,3181
2020-04-02,11363,1.56,0.5672,1347,3095
2020-04-02,11364,4.26,0.6167,1372.5,3422
2020-04-02,11365,4.63,0.6212,1320.5,2704
2020-04-02,11366,2.49,0.6003,1215.5,3247
2020-04-02,11367,4.45,0.599,1143,2527
2020-04-02,11368,4.93,0.6454,1280,1501
2020-04-02,11369,4.75,0.6155,1240,2213
2020-04-02,11370,7.78,0.6243,1193,1872.5
2020-04-02,11372,2.71,0.6778,1318,1417.5
2020-04-02,11373,4.66,0.6686,1302,1587
2020-04-02,11374,5.37,0.6209,1307,1357
2020-04-02,11375,3.11,0.6065,1331.5,1568.5
2020-04-02,11377,3.39,0.6555,1277,1876
2020-04-02,11378,3.64,0.5803,1224,2510
2020-04-02,11379,6.25,0.5797,1277,2267
2020-04-02,11385,3.52,0.5964,1151,2541.5
2020-04-02,11411,3.54,0.5337,1113,3797
2020-04-02,11412,3.61,0.5471,1110,4323
2020-04-02,11413,5.55,0.5439,1083,4214
2020-04-02,11414,4.51,0.5742,1304,2585
2020-04-02,11415,3.58,0.5652,1156.5,2626
2020-04-02,11416,4.61,0.6814,1296.5,1994.5
2020-04-02,11417,3.9,0.6323,1305,2219.5
2020-04-02,11418,4.51,0.5886,1253.5,2998.5
2020-04-02,11419,4.54,0.5945,1257,2170
2020-04-02,11420,4.87,0.5541,1209,2646.5
2020-04-02,11421,3.4,0.6216,1181,2781
2020-04-02,11422,4.78,0.5411,994,4172
2020-04-02,11423,4.23,0.6205,1216,2658
2020-04-02,11426,2.8,0.592,1225,3861
2020-04-02,11427,5.53,0.6095,1225,3488.5
2020-04-02,11428,2.94,0.6059,1249,3754
2020-04-02,11429,3.33,0.5477,1113,4419
2020-04-02,11432,4.16,0.6687,1317.5,2633
2020-04-02,11433,6.46,0.619,1128,2852
2020-04-02,11434,6.61,0.557,1074.5,3424
2020-04-02,11435,5.13,0.6182,1186.5,2890.5
2020-04-02,11436,6.07,0.5681,1092,3432
2020-04-02,11691,6.4,0.5716,1024,3123
2020-04-02,11692,6.99,0.5625,999,4236.5
2020-04-02,11693,4.35,0.5422,1009,3449
2020-04-02,11694,3.61,0.5834,1287,1910.5
2020-04-02,11697,2.25,0.6143,1310,4624
2020-04-02,Bronx,6.19,0.5657,1034,2123
2020-04-02,Brooklyn,4.05,0.5718,1084,2317
2020-04-02,Manhattan,2.47,0.4944,702,7102
2020-04-02,NYC,3.83,0.5711,1084.5,2612.5
2020-04-02,Queens,3.98,0.6092,1212,2557
2020-04-02,Staten Island,4.56,0.596,1338,2874
2020-04-03,10001,2.56,0.381,180.5,11315.5
2020-04-03,10002,2.29,0.548,964,1602
2020-04-03,10003,1.31,0.3031,34,57746
2020-04-03,10004,1.9,0.4949,494,17034
2020-04-03,10005,1.73,0.4664,198,51455
2020-04-03,10006,1.79,0.4099,172,10876
2020-04-03,10007,4.16,0.5806,87.5,14743.5
2020-04-03,10009,2.18,0.4737,516.5,11850.5
2020-04-03,10010,1.84,0.4002,292,19697.5
2020-04-03,10011,1.11,0.4424,230,48040
2020-04-03,10012,0.93,0.404,170,53790
2020-04-03,10013,1.43,0.5734,193,18955
2020-04-03,10014,0.89,0.4103,273,52195
2020-04-03,10016,2.15,0.4397,271,29064
2020-04-03,10017,1.49,0.4558,400,13985
2020-04-03,10018,1.68,0.5123,190,8324.5
2020-04-03,10019,1.88,0.4203,399.5,11430
2020-04-03,10020,1.75,0.4344,119,8902.5
2020-04-03,10021,1.69,0.4131,613,38528
2020-04-03,10022,1.38,0.4769,560.5,12790
2020-04-03,10023,1.79,0.4789,634,47563
2020-04-03,10024,1.36,0.3981,693,20552
2020-04-03,10025,2.6,0.5059,730,11102
2020-04-03,10026,4.43,0.4594,945.5,2072
2020-04-03,10027,4.04,0.537,988,2114
2020-04-03,10028,1.53,0.4376,482,48425
2020-04-03,10029,5.5,0.5796,939,1490
2020-04-03,10030,4.28,0.581,997,1546
2020-04-03,10031,3.61,0.5646,1093.5,2929
2020-04-03,10032,4.55,0.561,1005,2059.5
2020-04-03,10033,2.37,0.5759,1042,2638
2020-04-03,10034,3.41,0.5839,1066.5,1949
2020-04-03,10035,5.69,0.5819,913,1526.5
2020-04-03,10036,1.6,0.5,240,6161
2020-04-03,10037,6.19,0.5802,988.5,1805.5
2020-04-03,10038,2.28,0.5248,769,4338.5
2020-04-03,10039,7.37,0.5463,984.5,1744
2020-04-03,10040,2.78,0.601,1073,2277.5
2020-04-03,10044,7.47,0.6034,743,1218.5
2020-04-03,10065,2.03,0.3183,232.5,25393.5
2020-04-03,10069,2.03,0.526,772,19679
2020-04-03,10075,1.83,0.4549,519,59172
2020-04-03,10128,1.81,0.4533,501,8222
2020-04-03,10280,2.22,0.5322,1132,13951.5
2020-04-03,10282,3,0.4294,91,77418
2020-04-03,10301,3.36,0.565,1156,2871
2020-04-03,10302,4.89,0.6001,1326,2313
2020-04-03,10303,6.51,0.5836,1232,2620
2020-04-03,10304,4.1,0.5867,1237.5,2985
2020-04-03,10305,4.34,0.6009,1289,2676
2020-04-03,10306,3.85,0.6092,1345,2780
2020-04-03,10307,5.65,0.6288,1399,3204.5
2020-04-03,10308,3.24,0.5876,1357,2994.5
2020-04-03,10309,5.76,0.6182,1393.5,3181.5
2020-04-03,10310,3.07,0.57,1289,2294
2020-04-03,10312,4.5,0.6078,1370.5,3153
2020-04-03,10314,4.99,0.6135,1321,2760
2020-04-03,10451,8.03,0.5592,1009,1680
2020-04-03,10452,6.21,0.5848,1100,2059
2020-04-03,10453,5.72,0.6016,1040.5,1626.5
2020-04-03,10454,5.71,0.5215,932,1688.5
2020-04-03,10455,6.19,0.5495,988,1858
2020-04-03,10456,7.43,0.5475,993,1672
2020-04-03,10457,5.7,0.5617,964.5,1838
2020-04-03,10458,4.3,0.5657,1031,1824
2020-04-03,10459,6.46,0.5392,998,2386
2020-04-03,10460,8.81,0.5641,1047,2265
2020-04-03,10461,4.03,0.5701,1107,2401
2020-04-03,10462,3.95,0.6027,1170,2116
2020-04-03,10463,4.08,0.578,1172,2207
2020-04-03,10464,3.66,0.5556,1084.5,2941
2020-04-03,10465,4.06,0.5448,1082,2633
2020-04-03,10466,5.16,0.5492,960,2843
2020-04-03,10467,6.16,0.5907,1039.5,2175.5
2020-04-03,10468,4.97,0.6049,1106,1911
2020-04-03,10469,4.7,0.5404,1025.5,2577
2020-04-03,10470,4.56,0.5331,862,3238
2020-04-03,10471,3.15,0.5321,1064.5,5513
2020-04-03,10472,6.09,0.6146,1149,1892.5
2020-04-03,10473,6.63,0.5631,1051,2970
2020-04-03,10474,5.43,0.4715,772,2556
2020-04-03,10475,5.68,0.5635,1012,2129.5
2020-04-03,11004,2.84,0.6034,1238,3114
2020-04-03,11005,11.2,0.6618,1347.5,2569.5
2020-04-03,11101,3.16,0.6041,980,3018
2020-04-03,11102,2.76,0.6038,1028,1605.5
2020-04-03,11103,1.59,0.6198,1130.5,1722
2020-04-03,11104,2.36,0.6412,1175,1992.5
2020-04-03,11105,2.63,0.5855,1137,1970
2020-04-03,11106,2.67,0.6227,1014,2122
2020-04-03,11109,2.58,0.5697,213,3134
2020-04-03,11201,2.2,0.5031,785,6182
2020-04-03,11203,4.99,0.547,995.5,2372
2020-04-03,11204,2.86,0.639,1217,1808
2020-04-03,11205,2.64,0.5266,837,2508
2020-04-03,11206,5.4,0.5236,923,2548
2020-04-03,11207,5.85,0.5339,976,2463
2020-04-03,11208,5.35,0.5613,1106,2401.5
2020-04-03,11209,2.37,0.6297,1277,1460.5
2020-04-03,11210,4.25,0.5867,1023,2371
2020-04-03,11211,1.69,0.4702,828,2695
2020-04-03,11212,6.48,0.5586,1012,2266.5
2020-04-03,11213,4,0.5343,945,2900
2020-04-03,11214,4.28,0.6453,1258,2250
2020-04-03,11215,1.84,0.5342,997,3590.5
2020-04-03,11216,3.03,0.5612,955.5,2850.5
2020-04-03,11217,2.65,0.5245,908,4919
2020-04-03,11218,2.61,0.6272,1180.5,2120.5
2020-04-03,11219,2.5,0.6597,1080,1578.5
2020-04-03,11220,3.03,0.6614,1126,1388
2020-04-03,11221,3.39,0.5308,952,2475.5
2020-04-03,11222,1.9,0.4444,875.5,4060.5
2020-04-03,11223,3.6,0.6267,1181,1966
2020-04-03,11224,6.58,0.5544,1112.5,1763.5
2020-04-03,11225,3.68,0.543,908,2823.5
2020-04-03,11226,4.5,0.5812,1054,2483
2020-04-03,11228,3.35,0.6597,1364,1713.5
2020-04-03,11229,3.45,0.6161,1268,2110
2020-04-03,11230,3.24,0.5968,1138.5,2379
2020-04-03,11231,2.05,0.5591,1136,5808.5
2020-04-03,11232,3.34,0.5764,934,2107
2020-04-03,11233,5.22,0.5243,969.5,2894
2020-04-03,11234,4.7,0.5909,1260,2301
2020-04-03,11235,4.94,0.6071,1235,1874
2020-04-03,11236,6.13,0.5586,1033,2737
2020-04-03,11237,2.62,0.4759,992,2760
2020-04-03,11238,2.16,0.5315,933,3440
2020-04-03,11239,25.09,0.5498,1022,2428.5
2020-04-03,11354,3.03,0.6475,1246,1722.5
2020-04-03,11355,2.77,0.663,1117,1668
2020-04-03,11356,8.27,0.6275,1300,2699.5
2020-04-03,11357,3.88,0.6088,1357,2477
2020-04-03,11358,2.36,0.6412,1357,2868
2020-04-03,11359,8.2,0.5927,1317,2344
2020-04-03,11360,5.91,0.5757,1286,2554
2020-04-03,11361,2.2,0.5977,1351.5,3484.5
2020-04-03,11362,3.46,0.6179,1344.5,3193.5
2020-04-03,11363,1.12,0.6314,1395,2344
2020-04-03,11364,3.56,0.6336,1379.5,3673.5
2020-04-03,11365,4.21,0.6348,1300,2733
2020-04-03,11366,2.16,0.6127,1172,2804.5
2020-04-03,11367,3.5,0.5913,1083,2728
2020-04-03,11368,4.39,0.6413,1187,1622
2020-04-03,11369,4.45,0.6274,1191,2489
2020-04-03,11370,7.07,0.611,1212,2260
2020-04-03,11372,2.52,0.6796,1270.5,1822.5
2020-04-03,11373,4.29,0.6618,1266,1599
2020-04-03,11374,4.67,0.6298,1179,1173
2020-04-03,11375,2.66,0.6197,1293,1203
2020-04-03,11377,3,0.6568,1238,2082
2020-04-03,11378,3.07,0.5839,1222,2475
2020-04-03,11379,5.19,0.5899,1262,2074
2020-04-03,11385,3.12,0.5946,1179.5,2547
2020-04-03,11411,3.67,0.5438,1146,3777
2020-04-03,11412,3.36,0.5451,1143,3723
2020-04-03,11413,5.29,0.5474,1114,3346
2020-04-03,11414,4.41,0.5775,1255.5,2021.5
2020-04-03,11415,2.77,0.5643,1069.5,2458.5
2020-04-03,11416,4.73,0.6784,1375,1822
2020-04-03,11417,3.41,0.6449,1314.5,1939
2020-04-03,11418,4.33,0.6017,1205.5,2037
2020-04-03,11419,5.08,0.6074,1234,2284
2020-04-03,11420,4.21,0.5658,1178.5,2921
2020-04-03,11421,3.23,0.6151,1203,2214
2020-04-03,11422,4.39,0.5459,1118,2679
2020-04-03,11423,3.63,0.6329,1229.5,2726
2020-04-03,11426,2.35,0.605,1190,3791.5
2020-04-03,11427,5.3,0.6313,1317.5,3629
2020-04-03,11428,2.87,0.6251,1197,3708
2020-04-03,11429,3.32,0.5632,1095,3723
2020-04-03,11432,3.64,0.6718,1275,2190
2020-04-03,11433,5.7,0.6027,1106,2456
2020-04-03,11434,6.29,0.545,1050.5,3339
2020-04-03,11435,4.84,0.6402,1226,2406
2020-04-03,11436,5.24,0.5665,1097,3441
2020-04-03,11691,6.07,0.5584,965,3100
2020-04-03,11692,6.35,0.5625,976.5,4438.5
2020-04-03,11693,3.55,0.5485,1005,4394
2020-04-03,11694,3.24,0.5949,1318,1478
2020-04-03,11697,2.3,0.6204,1348,2513
2020-04-03,Bronx,5.49,0.5664,1047,2134
2020-04-03,Brooklyn,3.65,0.577,1088.5,2373
2020-04-03,Manhattan,2.24,0.4957,689,7639
2020-04-03,NYC,3.48,0.5752,1094,2614
2020-04-03,Queens,3.61,0.6154,1191,2489
2020-04-03,Staten Island,4.46,0.5996,1325,2815.5
2020-04-04,10001,2.1,0.3638,204.5,13918.5
2020-04-04,10002,2.23,0.5296,817,2384
2020-04-04,10003,1.14,0.29,6,42888
2020-04-04,10004,1.25,0.4386,354,18702
2020-04-04,10005,1.19,0.4046,229,35065
2020-04-04,10006,1.31,0.337,2,20233.5
2020-04-04,10007,4.14,0.5487,73,19232
2020-04-04,10009,2.05,0.4449,432,6405
2020-04-04,10010,1.6,0.3696,267.5,27658
2020-04-04,10011,0.94,0.4153,239,53240
2020-04-04,10012,0.72,0.3806,136,34767
2020-04-04,10013,1.25,0.5405,256,19762
2020-04-04,10014,0.88,0.3545,186,35855
2020-04-04,10016,1.62,0.3997,211,22583
2020-04-04,10017,1.01,0.4027,256,13242
2020-04-04,10018,1.26,0.493,524,10562.5
2020-04-04,10019,1.68,0.3912,429,9997
2020-04-04,10020,1.05,0.3826,53,9898.5
2020-04-04,10021,1.33,0.3862,361,35798
2020-04-04,10022,1.03,0.3901,321.5,12390.5
2020-04-04,10023,1.77,0.4079,511,29016
2020-04-04,10024,1.39,0.3517,542,19838
2020-04-04,10025,2.53,0.4556,637,7817
2020-04-04,10026,4.13,0.43,904.5,1762
2020-04-04,10027,3.47,0.5205,950,2053
2020-04-04,10028,1.28,0.3892,329,63319
2020-04-04,10029,4.46,0.557,921,1198
2020-04-04,10030,4.06,0.5897,989,1458
2020-04-04,10031,3.41,0.5602,978,2053
2020-04-04,10032,3.78,0.5515,927,2129
2020-04-04,10033,2.34,0.5755,933.5,1489
2020-04-04,10034,3.48,0.5587,948,1027
2020-04-04,10035,4.99,0.5742,992,1322
2020-04-04,10036,1.26,0.4838,424,7734
2020-04-04,10037,5.73,0.5752,988,1589.5
2020-04-04,10038,1.97,0.5027,704,2286
2020-04-04,10039,7.8,0.5635,979,1109.5
2020-04-04,10040,2.74,0.5993,1127,1236.5
2020-04-04,10044,6.16,0.6103,496.5,1624.5
2020-04-04,10065,1.58,0.2977,267.5,29837.5
2020-04-04,10069,2.9,0.4484,695,21581
2020-04-04,10075,1.64,0.4111,424.5,61330.5
2020-04-04,10128,1.68,0.4187,323,19566
2020-04-04,10280,2.42,0.4918,838,13788
2020-04-04,10282,2.57,0.3833,10.5,50783.5
2020-04-04,10301,3.1,0.5606,1192.5,2814
2020-04-04,10302,4.61,0.5719,1254,2315
2020-04-04,10303,6.75,0.5788,1218.5,2582.5
2020-04-04,10304,3.68,0.57,1259,2450.5
2020-04-04,10305,4.07,0.5903,1298,2719
2020-04-04,10306,4.21,0.5816,1322,2304
2020-04-04,10307,6.33,0.571,1365,3231
2020-04-04,10308,3.82,0.5779,1342.5,2473.5
2020-04-04,10309,5.99,0.5746,1357.5,2952.5
2020-04-04,10310,2.8,0.5582,1248,2807
2020-04-04,10312,4.9,0.587,1352,2676
2020-04-04,10314,4.85,0.5978,1334,2557
2020-04-04,10451,7.7,0.5556,963,1374
2020-04-04,10452,5.73,0.5807,1115,1260
2020-04-04,10453,5.39,0.5985,1094,1467
2020-04-04,10454,5.15,0.5197,971,1128.5
2020-04-04,10455,5.59,0.5547,1038,1501
2020-04-04,10456,7.01,0.5479,1031,1497
2020-04-04,10457,5.06,0.5536,1021,1510
2020-04-04,10458,3.96,0.5802,1074,1501
2020-04-04,10459,5.86,0.5495,1030,2230
2020-04-04,10460,7.77,0.5736,1060,2095
2020-04-04,10461,3.66,0.5697,1126,2422
2020-04-04,10462,3.78,0.5928,1161,1821
2020-04-04,10463,4.23,0.5569,1136,1976
2020-04-04,10464,5.58,0.5659,1083.5,2453
2020-04-04,10465,4.37,0.5418,1174,2522
2020-04-04,10466,5.04,0.5431,988.5,2476.5
2020-04-04,10467,5.84,0.5767,1096.5,1977.5
2020-04-04,10468,4.52,0.5998,1137,1775
2020-04-04,10469,4.76,0.5415,1093,2266.5
2020-04-04,10470,4.27,0.5359,916,2228
2020-04-04,10471,3.59,0.517,1054.5,2700.5
2020-04-04,10472,6.28,0.6032,1164,1121
2020-04-04,10473,6.91,0.5458,1028,2035
2020-04-04,10474,3.2,0.4665,866,3167
2020-04-04,10475,5.29,0.5446,1122,1797
2020-04-04,11004,3.51,0.5676,1251.5,2285
2020-04-04,11005,8.4,0.5673,1232,2329
2020-04-04,11101,2.3,0.573,981.5,2221.5
2020-04-04,11102,2.41,0.5772,1038,1802
2020-04-04,11103,1.6,0.578,1099,1549.5
2020-04-04,11104,2.5,0.6201,1144.5,1733.5
2020-04-04,11105,2.67,0.5775,1159,2100
2020-04-04,11106,2.57,0.5733,1059,2044
2020-04-04,11109,3.79,0.5231,189,3001
2020-04-04,11201,1.86,0.4556,696,6882.5
2020-04-04,11203,4.56,0.5414,1056.5,2028.5
2020-04-04,11204,2.71,0.6489,1303.5,1988
2020-04-04,11205,2.44,0.4929,847,3039
2020-04-04,11206,4.69,0.5298,920,2110
2020-04-04,11207,5.61,0.5353,1068.5,2026
